name	lat	lon	amenity	shop
BİM	41.38695	41.4398314		supermarket
Şok	41.3982167	41.423963		supermarket
CarrefourSA	37.0510437	35.2977866		supermarket
Yörükoğlu	37.9521091	27.3708815	restaurant	
Tat	37.9505241	27.3708659	restaurant	
Fer'iştah	39.8703939	32.6647248	restaurant	
Dragos	40.9920276	29.2308134		confectionery
Alara Restorant MangalBaşı	36.6258357	31.7792945	restaurant	
Salt Fried Chicken	41.0443465	29.0009528	fast_food	
Şok	41.3696131	27.1432		supermarket
Fistikoğku Baklava	39.3215161	26.6932004	cafe	
Tik Mustafa'nın Yeri	39.3194525	26.6931404	restaurant	
Ahto	39.3174939	26.692847	cafe	
The Geyik	37.8609961	27.259356	cafe	
Mios Şukufe	37.8609695	27.2593934	cafe	
Sur Cafe	37.8613154	27.2589612	cafe	
A101	41.0615244	29.0718635		supermarket
Başkanın Çardağı	37.4925624	35.3272958	fast_food	
Mü’Dürüm	36.6230648	29.1327946	fast_food	
Berk Balik	37.0307843	27.4385584	restaurant	
Zemhery	39.8543445	32.6567356		bakery
Mirita Dondurma	39.8541644	32.656827	ice_cream	
McDonald's	39.8542457	32.6568779	fast_food	
Chinabox	39.8540457	32.6563379	restaurant	
Caffé di Toeé	39.8540812	32.6562444	cafe	
Doğan Kaymaklı	39.8541164	32.6561348	restaurant	
Arabica	39.8537114	32.6561221	cafe	
Öz Urfalım	39.8537403	32.6559872	restaurant	
Springfield Cajun Corner	39.853848	32.6558608	fast_food	
Burger Station	39.8537928	32.6559223	fast_food	
Teras Balık Restoran	39.8537391	32.6558932	restaurant	
Double Zero	39.85388	32.6557755	restaurant	
Migros	39.8535399	32.6555476		supermarket
Bodamya Tepe	36.3090615	29.420263	restaurant	
Zeytin Dalı	36.3120562	29.4237038	restaurant	
Pasaport Pizza	36.3123362	29.4243545	fast_food	
Hüseyinin Yeri	36.3123616	29.4243352	restaurant	
KENAN MARKET	36.3151531	29.4273967		convenience
Misss Yöresel Ürünler	36.315072	29.4271389		convenience
Çınar Market	36.3153998	29.4272602		convenience
A101	39.9582241	32.6902852		supermarket
Starbucks	39.862624	32.7364428	cafe	
Coffee Break	39.8625124	32.7357513	cafe	
Şeker Ustanın Yeri	37.8403186	27.2600159	restaurant	
(isimsiz)	37.8515636	27.2556839		convenience
Romans cafe	40.1853624	29.0588034	cafe	
Çinar Izgara	40.1836372	29.0612367	restaurant	
Özer Market	37.8534163	27.2558094		convenience
Seray Market	37.8551438	27.2553541		convenience
Semt Market	37.8531621	27.2569085		convenience
Kaliteci	37.8602164	27.2605966		bakery
Hüda-i Çiğ Köfte	40.1866947	29.0613266	restaurant	
CarrefourSA	40.9952556	28.7136987		supermarket
A101	40.996631	28.7128553		supermarket
Ethem Efendi Kahvaltı	40.9716903	29.0605916	restaurant	
Sanayi Market	37.8389681	27.2604946		convenience
Karacasulu Hasan Usta	37.8548426	27.2549955	restaurant	
02 AVM	41.055327	28.8058153		convenience
Başak Unlu Mamülleri	41.055426	28.8058533		bakery
A101	41.0578161	28.8059609		supermarket
Şok	41.0567359	28.805916		supermarket
Ata's coffee	36.4903882	32.0946259	cafe	
DOiS	36.4905546	32.0944201	fast_food	
Carrefour	36.4895741	32.094844		supermarket
Ablanin Yeri	40.3764211	28.8857555	restaurant	
Tat Bak Döner	36.4891043	32.0966486	fast_food	
Foleys	36.4891387	32.0966997	restaurant	
ZAK	36.4899396	32.0975782	restaurant	
(isimsiz)	41.0112305	28.9652919	fast_food	
Dürümcü Ümit Usta	36.8457341	30.5956474	fast_food	
Peninsula	41.023832	28.9701186	restaurant	
Pilav Bank	41.330179	27.9725375	restaurant	
Suadiye Cadde Cafe	40.9626922	29.0898166	cafe	
Migros	39.4774201	26.9140326		supermarket
Çelenler Market	40.9615259	29.0886377		convenience
Tarihi Bilice Börekçisi	41.111243	29.0005784	cafe	
Kumkapi Lounge	42.0255452	35.1398275	cafe	
A101	40.182847	29.0597573		supermarket
Şok	40.1832371	29.061547		supermarket
BİM	40.1830848	29.0615537		supermarket
Seyhan Ekspres	40.181478	29.0617463		supermarket
Şok	40.1800759	29.061644		supermarket
Peynirci Baba	40.1835562	29.0657422		convenience
Migros	39.9145066	41.2706188		supermarket
Yılpaş Market	40.1829051	29.0586935		convenience
Pizzano	38.7178585	34.8463945	restaurant	
Ankara Dönercisi	37.8619295	27.2587934	restaurant	
Çetin Market	38.1289138	33.0703284		convenience
Izmir Kumru	37.036417	27.4271536	fast_food	
(isimsiz)	37.0365183	27.4270413		convenience
Yasemin	36.4824635	32.1071871	restaurant	
(isimsiz)	40.9926494	29.0249955	fast_food	
Mayan	36.7704372	27.6184226	pub	
Jale	36.7705116	27.618346	pub	
Kairos marina coffee	36.7708523	27.6179167	cafe	
(isimsiz)	36.769413	27.6175219	restaurant	
Kuzis Coffee & Co	36.7707085	27.6180987	cafe	
Kosmos Gıda Maddeleri	39.8293308	32.6604355		convenience
Felicita	39.829401	32.6603645	cafe	
Flamingo Lounge	36.8804817	30.6702335	restaurant	
Güzel Ekmek Fırrın	37.8943759	41.1407292		bakery
Biberzade Çiğköfte	41.3999416	27.3523593	fast_food	
Mien Coffee	40.9601472	29.0839019	cafe	
Sebat Mini Market	40.9634496	29.0880228		convenience
Cafe Creme	36.4806161	32.1068947	restaurant	
Riviera Bistro	36.8489037	30.6197491	restaurant	
Gurme Fast Food	36.8378077	28.7655565	fast_food	
Gülsen Tantuni	36.8376582	28.7658329	fast_food	
Oses Çiğköfte	36.8376333	28.765881	fast_food	
Bi' Tat	36.8375707	28.7660106	restaurant	
Flavor Corner	36.837078	28.7659387	fast_food	
Surf Coffee X Liman	36.8506012	30.6176835	cafe	
Konak Dondurma Konyaaltı	36.8498685	30.6186724		bakery
The Beaver Coffee Shop - Beaver Valley	36.8344289	30.5824305		coffee
Vilanel Bakery	36.8642418	30.6352633		bakery
haycoffee :)	36.8642992	30.6361588	cafe	
14 Gram Coffee	36.8532022	30.6194113	cafe	
Boba	36.8530404	30.6192675	cafe	
Grazie Coffee	36.8525091	30.6221104	cafe	
Akinci Market	36.8528179	30.6220905		convenience
Starbucks	40.6017256	26.9041838	cafe	
Raina'nın Mutfağı	36.589616	30.526062	restaurant	
Poyraz	36.6808181	27.5598923	restaurant	
Aylin	36.6760068	27.5106699	restaurant	
(isimsiz)	36.6745774	27.5015436		convenience
Değirmen	36.7604697	27.6918415	restaurant	
Mendelle	36.7045081	27.6804679	restaurant	
Arslan market	36.6817979	27.5588638		convenience
(isimsiz)	36.7736919	27.6920232	cafe	
Mercan	36.7314208	27.691922	cafe	
Şok	39.9058039	32.9818708		supermarket
Tarım Kredi Kooperatif Yeni bayındır	39.9047959	32.9833401		convenience
Tarım kredi Kooperatif Zerdalitepe	39.9071445	32.9738405		convenience
Hogwarts Express	41.0047994	39.7210873	cafe	
Şok	40.7381522	31.5680597		supermarket
A101	40.7388749	31.5678469		supermarket
BİM	36.8547918	30.7753736		supermarket
ŞOK	36.8571286	30.7801746		supermarket
Banko Burger	40.9665296	29.069955	fast_food	
Mankind	40.9665962	29.0700026	cafe	
Bona Dea	37.0281168	27.441145	restaurant	
Caravan	37.0334015	27.4334102	pub	
Şok	37.0244237	27.442872		supermarket
Burak market	37.0246076	27.4433932		convenience
Alaçatı Kumru	36.8594188	30.778487	fast_food	
Adaplı Meyhane	37.8746994	27.26559	restaurant	
Havan'Dan	37.0252484	27.4393913	restaurant	
A101	37.8523099	27.2567058		supermarket
Kent Balık Restoran	38.4487772	27.1120963	restaurant	
(isimsiz)	38.8131387	34.84651		supermarket
(isimsiz)	38.4106615	27.1257286	fast_food	
BİM	40.7391313	31.567745		supermarket
Altuntabak	37.0319345	27.4380608	restaurant	
Kooperatif Market	40.7377328	31.5682662		supermarket
Top Roasters	36.7074305	28.0941627	cafe	
(isimsiz)	36.239475	29.5452002	cafe	
Koyuncu Market	37.0396121	28.5057503		convenience
Şok	37.0397654	28.505661		supermarket
(isimsiz)	36.4903051	32.0941347		confectionery
Corbaci	36.4896441	32.0953482	cafe	
Old Dutch	36.4895654	32.0954284	restaurant	
Simit	36.488398	32.0963572		bakery
Simit	36.4885399	32.0959723		bakery
Simit	36.4879371	32.0943799		bakery
Börek	36.4829023	32.1066241	restaurant	
Migros M	36.4843119	32.1053012		supermarket
Burger King	36.4846209	32.1050362	fast_food	
Bereket Büfe	41.0189901	29.0200055	fast_food	
BİM	41.0190511	29.0200064		supermarket
Şok	41.0188815	29.0196415		supermarket
Meydan Kuruyemiş	41.0187914	29.0198042		convenience
OSES çiğ köfte	41.1864814	29.0401663	restaurant	
Sarıyer Market	41.1865329	29.0407269		supermarket
Uyum Market	41.1885976	29.0380577		supermarket
Laz Bakkal	36.9140479	30.6446951		supermarket
BİM	36.912352	30.6432683		supermarket
(isimsiz)	37.0247922	27.439763	pub	
BİM	36.6518593	31.6826157		supermarket
A101	36.6514048	31.6840996		supermarket
A101	36.649275	31.6918166		supermarket
Migros	36.7155934	31.5643771		supermarket
(isimsiz)	38.4303398	27.2146499		convenience
Burger King	38.4307581	27.2096943	fast_food	
McDonald's	38.4307882	27.2096964	fast_food	
Sbarro	38.4308163	27.2096912	fast_food	
Oburus Momus	36.1938319	29.593328	restaurant	
Güneşmar Market | Saçaklı Mah.	37.0512786	37.3847582		convenience
Güneşmar Market | Fıstıklık Şubesi	37.1161597	37.3840495		convenience
Güneşmar Market | Merinos Şubesi	37.0935075	37.3895924		convenience
Güneşmar Market | Basra Şubesi	37.0983612	37.3850135		convenience
Güneşmar Market | Merveşehir Şubesi	37.0886754	37.3915514		convenience
Mercan Pide	36.9519936	28.7331747	fast_food	
Akhan Pide Lahmacun	36.971837	28.6995125	fast_food	
Ekmek Fırını	36.9744687	28.6933854		bakery
Avcı Fırın	36.9838373	28.6719028		bakery
Esat Ustanın Yeri	36.984364	28.6708753	restaurant	
Çatı Yuva Dinlenme Tesisi	36.9919438	28.6471262	restaurant	
Hacıoğlu Restaurant	37.0144281	28.4677461	restaurant	
Moğla Yöresel Ürünler	37.0514408	28.3555697		supermarket
Burger King	36.8999189	30.8005051	fast_food	
Starbucks	36.8998812	30.8008066	cafe	
Starbucks	36.8976692	30.8013462	cafe	
Burger King	36.8981531	30.8014208	fast_food	
Subway	36.8979719	30.8013135	fast_food	
Subway	36.8976682	30.8011388	fast_food	
Carrefour süper	37.0438818	27.4029976		supermarket
Kebap.guru	37.0242939	27.4391172	restaurant	
Akustikname Konyaaltı	36.8630831	30.6360524	bar	
(isimsiz)	36.5310005	32.0479031		supermarket
Tadım Lokantası	41.2851181	28.0004749	restaurant	
Güzel Çeşitçi	41.278499	28.0116225		convenience
Fırın	41.2783022	28.0125893		bakery
Adıyaman Çiğ Köftecisi	41.2781915	28.0130697	fast_food	
BİM	41.2783789	28.0121437		supermarket
Zade Künefe Baklava	41.2864923	28.0003175		confectionery
Etbeyi Izgara Restaurant	41.2850995	28.0003807	restaurant	
Keyfi Kebap Ciğercim	37.0400686	27.409703	cafe	
Bizim Market'im	37.9536538	32.5033993		convenience
Çengelköy Börekçisi	41.0248278	29.0360409	restaurant	
Kumrucu dincer	37.0381902	27.415807	fast_food	
Ateşoğulları Lokantası	41.4415789	27.9201067	restaurant	
(isimsiz)	36.9913359	27.5109965	bar	
Barbarossa	36.989981	27.5074169	restaurant	
Egeli Ekmek	38.1486063	27.3615709		bakery
Ekrem Coşkun Döner	38.1495705	27.3619952	fast_food	
Tahmiscioğulları	38.1499244	27.3619846		coffee
Gıt-Gıt Chicken	38.1496123	27.362103	fast_food	
İzban Durak Büfe	38.148186	27.3614552		convenience
Kebap Deryası	38.1494028	27.3617094	restaurant	
(isimsiz)	38.2636774	33.9911703	restaurant	
Kampüs Et Mangal	38.3295516	33.9761055	restaurant	
Dostol Kebap	38.2291706	27.9737103	restaurant	
Ecem Unlu Mamulleri	38.2292552	27.972667		bakery
Arzu Büfe	38.2290178	27.9725892	fast_food	
Gözde Büfe	38.2290182	27.9726871	fast_food	
Tuğrul & Burak Büfe	38.2290344	27.9725164	fast_food	
Ege Efe Ekmek & Büfe	38.2290706	27.9748688		bakery
Migros	38.2290774	27.9718486		supermarket
Yaşam Büfe	38.2290066	27.9731971	fast_food	
Dadaş Büfe	38.2290237	27.9727873	fast_food	
Özlem Büfe	38.2290215	27.9730496	fast_food	
Dadaş 2	38.2290234	27.9724151	fast_food	
Akasya Sandviç Diyarı	38.2290037	27.9734562	fast_food	
Ömer Aybak Meşhur Adıyaman Çiğköftecisi	38.2292522	27.9726145	fast_food	
Tahtakale Market Kırtasiye	38.229182	27.9735022		convenience
Vitamin Büfe	38.228988	27.9723355	fast_food	
İnci Gıda Market	38.2291746	27.9718393		convenience
Ödemiş Belediyesi Park Kafe	38.2283873	27.9766192	cafe	
World of Coffee	39.8508322	32.6015289	cafe	
Şok	39.862219	32.7364802		supermarket
(isimsiz)	39.8689258	32.7321079		
A101	39.8682221	32.7317384		supermarket
A101	40.9971307	29.026709		supermarket
Mars Cafe Restaurant - Shisha Lounge Bar	36.8579099	30.8694482	restaurant	
Mars Roof Bar	36.8579796	30.8693896	bar	
Pizzeria Enzo	41.2626379	28.7387668	fast_food	
Vivanda Burger	41.262626	28.739086	fast_food	
gram	41.2624641	28.7387454	cafe	
Pierre Hermes	41.2623522	28.7446148	cafe	
The House	41.26238	28.7456969	cafe	
Caffè Nero	41.2647937	28.7486698	cafe	
Cups & Clouds	41.2653891	28.7483575		bakery
Turunç	37.0349618	27.4294687	bar	
Sütçü Fevzi	38.4294252	43.3023963	restaurant	
A101	36.8344392	28.2440517		supermarket
Dikilitaş Restaurant	39.1103287	39.5380584	restaurant	
Kutudere Dinlenme Tesisleri	39.1922834	39.6917434	restaurant	
Astare Simit Cafe	39.8795553	32.6638835	cafe	
Kosmos Gıda Maddeleri	39.8796144	32.6639529		convenience
Astare Pide & Kebap & Çorba	39.8796672	32.6640147	restaurant	
Uğur yapı	37.0493308	27.445784		supermarket
Junk Vegan	39.9086358	32.8584527	restaurant	
IF Sokak Tunus	39.9080425	32.8584011	pub	
Kuş Sütü Meze Evi	39.9045701	32.8529537	restaurant	
Mutlu Döner	39.9042944	32.8529135	restaurant	
İclal	39.9033644	32.8529189	restaurant	
Waffle's Land	39.8711	32.8258089	cafe	
Şok	39.8712678	32.8256386		supermarket
A101	39.8704969	32.8288398		supermarket
Maraşlı Doğan Usta Dondurmacı	39.8712699	32.8294688	ice_cream	
Kadayıfçı Abdullah	39.870783	32.8293642	restaurant	
Şok	39.8714881	32.830722		supermarket
Burger King	39.873179	32.8329518	fast_food	
Alaturka Döner Pide	39.8736499	32.8333806	restaurant	
Antep Doğal Gıda Pazarı	39.874653	32.8340795		convenience
Dikmen Sandwich	39.8759904	32.8355715	restaurant	
Feriştah Çiğ Köfte	39.8764257	32.8355299	restaurant	
Bakalım N'olcak	39.8766182	32.8357592	restaurant	
Starbucks	39.7562642	27.9617313	cafe	
Taner Börek	40.9815958	29.0680033	restaurant	
ÇÖKMEZ RETURANT	36.1230901	35.920792	food_court	
Mavi Yeşil Restaurant	36.8417989	28.7028506	restaurant	
Ege Market	36.8377613	28.6936382		convenience
Kıvrak Market	36.8369244	28.6723969		convenience
Ekomini	36.8374377	28.6671522		convenience
(isimsiz)	36.8414786	28.6337084	bar	
Sevgi Pancake House&Cafe	36.8391623	28.6366225	cafe	
Turay Hotel Restaurant	36.8386391	28.6371483	restaurant	
Yener's Place	36.8364257	28.6407233	restaurant	
Okyanus	36.8363721	28.6408557	restaurant	
İskele	36.8363257	28.6410296	restaurant	
Tapa Restaurant Bar	36.8362535	28.6412744	restaurant	
Lukka Bar&Grill	36.8362535	28.6417557	bar	
Chef Steak House	36.8353567	28.6420328	restaurant	
Kebap Dünyası	36.834945	28.6419787	fast_food	
China Town	36.8348583	28.6419555	restaurant	
Cherry Fast Food	36.8347221	28.6419555	fast_food	
Naturel Büfe	36.8341227	28.6429692		convenience
Dalko Fish House	36.8338534	28.6424896	restaurant	
Mahir's Kebap Place	36.8338998	28.6424006	fast_food	
Tarım Kredi Kooperatifi Market	36.8317158	28.6416127		supermarket
Kebapçım	36.8337102	28.6425414	fast_food	
Mimoza Market	36.8337055	28.6424138		convenience
Sunset Bar	36.8337833	28.6420442	bar	
Efe Bar	36.8337795	28.6419482	bar	
Gusto	36.833625	28.6415855	cafe	
The Rum Bar	36.8337498	28.6408455	bar	
River House Restaurant	36.8336829	28.6407866	restaurant	
Corner Bar	36.8336692	28.6411398	bar	
Mini Market	36.833544	28.6410252		convenience
Dalyan Lounge Bar	36.833515	28.6409596	bar	
Public Bar	36.8334871	28.6404337	bar	
Ceyhan Restaurant	36.8329985	28.6396404	restaurant	
Spice Garden Restaurant	36.8329582	28.640031	restaurant	
Albatros Bar	36.8325032	28.6403365	bar	
Demet	36.8326693	28.6404368		confectionery
Sofra Bar	36.8333312	28.6410453	bar	
Dalyan Turkish Delight	36.8319635	28.6395857		confectionery
Bilgin Market	36.8317602	28.6394692		convenience
The Four Seasons	36.831481	28.6395213	restaurant	
Rodrigo Bar	36.8312539	28.6394261	bar	
Aktaş Restaurant	36.8302699	28.6385033	restaurant	
Gel Gör Balıkçısı	36.8252648	28.6343532	restaurant	
Ortaca Belediyesi Kordon Cafe	36.8344693	28.6412877	cafe	
Duygu Cafe	36.8353156	28.6104143	cafe	
Şırdancı Kemal	37.0474211	35.2904695	restaurant	
The Reference Club - Restaurant	41.4974381	27.286896	restaurant	
Merkez Büfe	41.084168	28.8821466	fast_food	
Ferdi Çay Evi	41.0840008	28.8822565	cafe	
Meydan Piknik	39.8698335	32.827497	restaurant	
İzmir Kumrucusu Sandviç & Tost	39.8698546	32.8275775	restaurant	
Adıyaman Çiğ Köftecisi	39.8698952	32.8276653	restaurant	
Angara Kumpircisi	39.876749	32.8358823	restaurant	
Fenese Pide	39.8768535	32.8359815	restaurant	
McDonald's	39.877226	32.8363101	fast_food	
Varol Simit Sarayı	39.8775615	32.8370276	restaurant	
Kafes Lounge	41.2944391	27.9991338	cafe	
Acıpayam Ekmek	37.4118031	29.3670482		bakery
Islak Hamburger	37.8610453	27.2592922	fast_food	
3 Cafedar	37.8608851	27.2595128	pub	
No33	37.8608454	27.2595609	cafe	
Kaffa	37.8607828	27.2596472	cafe	
Angel Cafe	37.8607475	27.2597008	cafe	
Angel Cocktails	37.8607192	27.2597432	bar	
Neopolis Cafe	37.8605346	27.2600398	cafe	
Istanbul Börekçisi	37.0381584	27.4163275		bakery
Papa John's	37.040334	27.4083788	fast_food	
Birleşik Mağazalar A.Ş.	37.046293	35.2885347		supermarket
Birleşik Mağazalar A.Ş.	37.0428112	35.2996782		supermarket
Birleşmiş Marketler	37.0431697	35.2876501		supermarket
BİM	37.0384644	35.2864338		supermarket
BİM	37.0395545	35.2947292		supermarket
Seç	37.0338063	27.3979063		convenience
Cheers	37.0342529	27.3982795	bar	
Bağdat Döner	40.9813254	29.0679305	restaurant	
Migros Jet	40.9810558	29.0677796		convenience
Çağdaş Tekel	40.9811401	29.0676935		convenience
Zencefil Aktar	40.9811051	29.0678089		supermarket
2'de 1 Köfte	40.9812429	29.0678931	restaurant	
Carrefour	37.0384909	27.4051236		convenience
Damak Et Lokantası	36.7573829	28.9361815	restaurant	
Şirehane	36.7567238	28.937444		confectionery
Qavanoz Cafe	36.7565122	28.9378917	cafe	
Can Restaurant	36.7552944	28.9390912	restaurant	
Servet	36.7548478	28.9407576		confectionery
Marina Cafe	36.7542815	28.9416281	cafe	
Papyon Cafe	36.7539983	28.9425861	cafe	
Palmiye Restaurant	36.7548165	28.9433041	restaurant	
Hasan Market	36.7531838	28.9425344		convenience
Saliha Sultan	36.7534079	28.9425787	cafe	
Göcek Market	36.7534821	28.9436322		convenience
Yavuz Market	36.755499	28.9429493		convenience
Levent Börek	36.7523623	28.9424172	fast_food	
Dergah Cafe	36.7538823	28.9417821	cafe	
Köşem Büfe	36.7563378	28.9412631	fast_food	
Kaptan Kiliç	37.0397568	27.4119665	restaurant	
Göksel Tantuni	37.0411037	27.4096053	restaurant	
(isimsiz)	39.9163867	28.1563168	cafe	
Migros Jet	37.0416238	27.4113198		supermarket
Real Bungolov	41.316346	41.3071683	cafe	
Hane Ocakbaşı	37.0351666	27.4037598	restaurant	
(isimsiz)	37.0364257	27.4249043	ice_cream	
Lugelato	37.0364359	27.4257594	ice_cream	
(isimsiz)	37.0393761	27.4069499		supermarket
Pablo Artisan Coffee	38.3968635	27.0690139		coffee
Kokomet	39.871023	32.6593087	restaurant	
BİM	40.7657149	29.8341142		supermarket
(isimsiz)	37.0330122	27.428959	ice_cream	
(isimsiz)	41.047134	28.9953524		
Starbucks	36.7573376	34.5417891	cafe	coffee
Tarihi Roma Dondurmacısı	40.8806485	29.0693368	ice_cream	
Zeytin Ekmek Artisan Bakery	40.9584923	29.1061067		bakery
Veis Rumeli Dondurması	40.9757336	29.0638736	ice_cream	
Eksihane Artisan Bakery	40.9649472	29.0814276		bakery
mayaloji artisan bakery	40.9541297	29.0967557		bakery
Hot Cup Coffee & Bites	40.9710979	29.0685715	cafe	
donut bomb	41.0258583	29.0994652		bakery
Homestead Coffee And Company	40.9658975	29.0668646	cafe	
Fournos Artisan Bakery	41.0107741	29.0165571		bakery
Crust Pastries & Coffee	40.9796373	29.0850085	cafe	
Healthy Bakery	41.1094085	29.0409469		bakery
Panya Donuts	41.0448178	29.0002215		bakery
Pan Fine Bakery	40.9777665	29.0933588		bakery
Freddo Dondurma	40.9884357	29.0615745	ice_cream	
BRET Artisan Bakery	41.0054376	29.0660794		bakery
Story Coffee & Roastery	40.9940509	29.0317094	cafe	
Klar Coffee Roastery	40.9824172	29.0399341	cafe	
Ecco Coffee	41.1701031	29.0564159	cafe	
Null Coffee Roasters	40.9979432	29.0353037	cafe	
Collective Coffee	40.9833371	28.8481521	cafe	
Doorstep	41.0675067	29.0424521	cafe	
John Montagu Bakery	41.0595791	28.9969297		bakery
Gattenio Artisan Chocolate & Bakery	41.1089752	29.0404693		confectionery
YUKI MOCHI	41.0929749	29.0033815		confectionery
